z
1.0
1.0092621909870476
1.0186101701559758
1.0280447320933093
1.0375666787451858
1.0471768194855202
1.0568759711848041
1.066664958279539
1.0765446128423153
1.086515774652538
1.09657929126781
1.1067360180959738
1.116986818467823
1.1273325637104867
1.1377741332214912
1.148312414543511
1.1589483034398107
1.169682703970385
1.180516528568805
1.1914506981197757
1.2024861420374122
1.2136237983442408
1.2248646137509314
1.2362095437367686
1.2476595526308696
1.259215613694151
1.2708787092020586
1.2826498305280605
1.2945299782279156
1.306520162124721
1.3186214013947486
1.330834724654075
1.343161170046016
1.3556017853293685
1.3681576279674716
1.3808297652180923
1.3936192742241424
1.406527242105237
1.4195547660501013
1.432702953409831
1.4459729217920199
1.4593657991557567
1.4728827239075026
1.4865248449978568
1.5002933220192183
1.5141893253043521
1.5282140360258698
1.5423686462966282
1.5566543592710615
1.5710723892474503
1.5856239617711372
1.6003103137387007
1.6151326935030905
1.6300923609797406
1.6451905877536623
1.6604286571875297
1.6758078645307677
1.6913295170296478
1.7069949340384074
1.7228054471313938
1.7387624002162507
1.754867149648151
1.7711210643450879
1.7875255259042349
1.8040819287193828
1.8207916800994628
1.8376562003881711
1.8546769230846987
1.8718552949655787
1.8891927762076663
1.9066908405122525
1.9243509752303312
1.9421746814890257
1.9601634743191856
1.9783188827841645
1.996642450109794
2.0151357338155576
2.0338003058469813
2.052637752709252
2.071649675602069
2.0908376905557504
2.110203428568595
2.12974853574552
2.14947467343798
2.169383518385184
2.1894767628566214
2.209756114795902
2.2302232979659378
2.2508800520954617
2.2717281330269055
2.2927693128656492
2.3140053801306526
2.3354381399064787
2.357069413996727
2.3789010410788936
2.4009348768606524
2.4231727942375993
2.445616683452446
2.468268452255692
2.491130026067789
2.514203348142797
2.5374903797335704
2.5609931002584587
2.5847135074695635
2.608653617622548
2.632815465648021
2.6572011053245053
2.681812609453015
2.706652070033241
2.7317215984413763
2.7570233256095835
2.7825594022071245
2.8083319988231716
2.8343433061513092
2.8605955351757424
2.887090917359236
2.9138317048327873
2.940820170587063
2.9680586086656024
2.9955493343598136
3.0232946844057778
3.0512970171828697
3.079558712914226
3.1080821738690636
3.136869824566877
3.165924111983522
3.1952475057592116
3.2248424984084414
3.254711605531848
3.284857366030044
3.3152823423194246
3.345989120549973
3.37698031082509
3.408258547423452
3.4398264890229253
3.471686818926561
3.5038422452906737
3.536295501355042
3.5690493456752295
3.6021065623570707
3.6354699612933197
3.669142378402493
3.703126675869926
3.737425742391064
3.7720424934169983
3.806979871402286
3.84224084605506
3.8778284145894566
3.9137456019803842
3.9499954612206443
3.986581073580441
4.023505548869292
4.060772025700365
4.0983836717572615
4.136343684063275
4.174655289253137
4.213321743847287
4.252346334528681
4.291732378422157
4.3314832233764
4.371602248248505
4.412092863191189
4.452958509942656
4.494202662119142
4.535828825510188
4.577840538376618
4.6202413717513116
4.663034929742731
4.706224849841281
4.7498148032285
4.79380849508911
4.838209664925956
4.8830220868778795
4.9282495700405144
4.973895958790064
5.019965133110081
5.066461008921267
5.113387538414326
5.160748710385908
5.208548550577661
5.256791122018422
5.305480525369573
5.354620899273607
5.404216420705916
5.454271305329833
5.50478980785497
5.555776222398876
5.607234882852032
5.659170163246245
5.711586478126432
5.764488282925877
5.817880074344934
5.871766390733256
5.926151812475554
5.981040962380941
6.036438506075867
6.09234915240071
6.148777653810023
6.205728806776502
6.263207452198689
6.321218475812452
6.379766808606281
6.438857427240419
6.49849535446989
6.558685659571432
6.619433458774393
6.680743915695612
6.742622241778341
6.8050736967352075
6.868103588995304
6.931717276155405
6.995920165435372
7.060717714137772
7.126115430111747
7.192118872221189
7.258733650817251
7.3259654282152304
7.393819919175866
7.46230289139111
7.531420165974372
7.6011776179553285
7.671581176779303
7.74263682681127
7.814350607844545
7.886728615614152
7.9597770023149845
8.033501977124734
8.107909806731687
8.183006815867392
8.258799387844268
8.335293965098193
8.412497049736118
8.490415204088746
8.569055051268348
8.648423275731721
8.728526623848378
8.809371904473991
8.89096598952916
8.973315814583522
9.05642837944529
9.14031074875623
9.224970052592173
9.310413487069077
9.396648314954692
9.483681866285922
9.571521538991863
9.660174799522645
9.749649183484088
9.83995229627823
9.931091813749795
10.023075482838653
10.115911122238296
10.209606623060465
10.30416994950588
10.399609139541198
10.495932305582278
10.5931476351837
10.691263391734761
10.79028791516184
10.8902296226373
10.991097009294972
11.092898648952227
11.195643194838782
11.299339380332222
11.403996019700326
11.509622008850323
11.61622632608502
11.723818032865987
11.832406274583786
11.94200028133532
12.052609368708426
12.16424293857368
12.276910479883592
12.390621569479162
12.505385872903906
12.621213145225473
12.738113231864784
12.856096069432958
12.975171686575875
13.09535020482667
13.216641839466051
13.339056900390586
13.462605792989102
13.587299019027098
13.713147177539447
13.840160965731314
13.968351179887396
14.09772871628967
14.228304572143527
14.360089846512599
14.493095741262165
14.627333562011298
14.762814719093903
14.899550728528544
15.037553212997377
15.176833902834053
15.317404637020797
15.459277364194778
15.602464143663688
15.74697714643086
15.89282865622978
16.040031070568197
16.188596901781985
16.338538778098613
16.48986944471065
16.642601764859037
16.79674872092653
16.952323415541205
17.10933907269014
17.26780903884356
17.42774678408919
17.589165903277326
17.75208011717635
17.916503273639005
18.08244934877952
18.249932448161523
18.41896680799711
18.58956679635687
18.761746914391203
18.935521797562952
19.11090621689138
19.287915080207778
19.46656343342262
19.646866461804454
19.828839491270713
20.01249798969037
20.19785756819878
20.38493398252463
20.573743134329124
20.764301072557746
20.95662399480433
21.150728248687948
21.346630333242445
21.544346900318832
21.7438947560008
21.945290862033136
22.14855233726359
22.353696459097954
22.560740664968602
22.769702553816803
22.98059988758851
23.193450592744288
23.408272761782932
23.625084654779464
23.843904700937205
24.06475150015424
24.28764382460452
24.512600620333387
24.739641008868126
24.968784288843267
25.20004993764092
25.433457613046492
25.669027154919505
25.906778586880076
26.14673211801092
26.3889081445751
26.63332725174982
26.88001021537606
27.128978003724658
27.380251779278574
27.633852900531696
27.889802923804407
28.148123605075796
28.408836901833027
28.671964974937698
28.937530190509502
29.205555121827466
29.47606255124857
29.749075472144405
30.024617090855493
30.30271082866396
30.583380323784333
30.866649433372732
31.152542235554883
31.44108303147265
31.732296347349763
32.026206936576514
32.32283978181379
32.622220097116696
32.924373330077685
33.229325163989714
33.5371015200293
33.84772855945981
34.16123268585528
34.477640547344635
34.79697903887691
35.1192753045073
35.44455673970434
35.77285099367874
36.10418597173337
36.43858983763545
36.77609101601032
37.116718194757645
37.460500327489925
37.807466635993485
38.15764661271248
38.511070023255705
38.867766908926654
39.22776758927719
39.591102664684584
39.957803018952696
40.32789982193707
40.701424532194366
41.078408899656466
41.45888496832911
41.84288507901582
42.23044187206674
42.62158829015323
43.01635758106795
43.41478330055092
43.816899315141924
44.22273980505899
44.63233926710395
45.04573251759458
45.462954695324
45.88404126454759
46.3090280179974
46.73795107992461
47.17084690917018
47.607752302263684
48.048704396551315
48.493740673352356
48.94289896114529
49.396217438783204
49.853734638738935
50.31548945038054
50.78152112327673
51.2518692705333
51.72657387216019
52.20567527846975
52.689214213506744
53.17723177850969
53.66976945540476
54.16686911033152
54.66857299720181
55.174923761291254
55.68596444286411
56.20173848083188
56.72228971644543
57.247662397021784
57.77790117970504
58.313051135262214
58.8531577519145
59.39826693920356
59.94842503189409
60.50367879391221
61.06407542232039
61.629662551329425
62.20048825634712
62.776601058065005
63.35804992658251
63.9448842855694
64.53715401646701
65.13490946272803
65.73820143409586
66.34708121092348
66.96160054853218
67.5818116816111
68.20776732865684
68.83952069645495
69.47712548460235
70.12063589007181
70.77010661181889
71.42559285543126
72.08715033782136
72.7548352919623
73.42870447166761
74.10881515641569
74.79522515621821
75.48799281653434
76.18717702322995
76.89283720758309
77.6050333513357
78.32382599179196
79.04927622696424
79.78144572076624
80.52039670825474
81.26619200091945
82.01889499202203
82.77856966198476
83.54528058382867
84.31909292866256
85.10007247122246
85.88828559546249
86.68379930019778
87.4866812047991
88.29699955494087
89.11482322840202
89.94022174092044
90.77326525210229
91.61402457138517
92.4625711640574
93.3189771573324
94.18331534647952
95.05565920101196
95.93608287093141
96.82466119303125
97.72146969725725
98.6265846131282
99.54008287621524
100.46204213468131
101.39254075588153
102.33165783302448
103.27947319189514
104.23606739764011
105.20152176161591
106.17591834830002
107.15933998226711
108.1518702552288
109.1535935331391
110.16459496336569
111.18496048192709
112.21477682079802
113.25413151528114
114.30311291144785
115.36181017364785
116.43031329208767
117.50871309048075
118.59710123376694
119.69557023590427
120.8042134677329
121.92312516491107
123.05240043592616
124.19213527017834
125.34242654613996
126.50337203959039
127.67507043192659
128.8576213185518
130.05112521734085
131.25568357718427
132.47139878661176
133.69837418249466
134.93671405883063
136.18652367560813
137.44790926775366
138.7209780541621
140.00583824680976
141.30259905995337
142.61137071941283
143.93226447194064
145.26539259467813
146.61086840469844
147.9688062686396
149.33932161242518
150.72253093107554
152.11855179861047
153.52750287804227
154.94950393146314
156.3846758302246
157.8331405652118
159.29502125721228
160.77044216738236
162.2595287078087
163.76240745216873
165.27920614648954
166.8100537200059
168.35508029612024
169.9144172034626
171.4881969870539
173.07655341957258
174.67962151272457
176.29753752872057
177.93043899185773
